Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguistas;EtiquetaItem
12;SANTA FE 96;La Francia;14/8/2026;20/8/2026;14/8/2026;FAC-A0006-00071945;Venta;P&P LOGISTICA S.R.L;30022;6;41515,04;50233,2;QUINTEROS JOEL ENRIQUE;;5,00%;10;ORTEGA MILAGROS DESIREE;2041;SMIRNOFF RASPBERRY DO 6X700;6919,17;;;TRADITIONAL TRADE;Kiosco/Maxikiosco;34441,86;;364,17;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;20/8/2026 16:59;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;19;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;179893;0;Lista General;Kiosco/Maxikiosco - A;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 10, 20
173;SARMIENTO 145;El Tío;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071948;Venta;P&P LOGISTICA S.R.L;72859;3;7286,24;8816,35;ROMERA ELISA NATALIA;;15,00%;10;ORTEGA MILAGROS DESIREE;1040;F.LAS MORAS MALBEC 6X750;2428,75;4336;;TRADITIONAL TRADE;Almacen/Despensa;6752,64;ACOSTA FACUNDO;428,6;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 17:39;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179470;0;Lista General;Almacen/Despensa - C;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
173;SARMIENTO 145;El Tío;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071948;Venta;P&P LOGISTICA S.R.L;71704;3;7539,99;9123,39;ROMERA ELISA NATALIA;;15,00%;10;ORTEGA MILAGROS DESIREE;1040;TRAPICHE ALARIS MALBEC 6X750;2513,33;4336;;TRADITIONAL TRADE;Almacen/Despensa;6991,32;ACOSTA FACUNDO;443,53;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 17:39;;Alaris;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179470;0;Lista General;Almacen/Despensa - C;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
173;SARMIENTO 145;El Tío;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071948;Venta;P&P LOGISTICA S.R.L;80010;3;9483,64;11475,2;ROMERA ELISA NATALIA;;4,00%;10;ORTEGA MILAGROS DESIREE;1040;LOS ARBOLES SEL MALBEC 6X750;3161,21;4336;;TRADITIONAL TRADE;Almacen/Despensa;7785,93;ACOSTA FACUNDO;131,72;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 17:39;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179470;0;Lista General;Almacen/Despensa - C;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
173;SARMIENTO 145;El Tío;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071948;Venta;P&P LOGISTICA S.R.L;74504;3;10294,4;12456,23;ROMERA ELISA NATALIA;;15,00%;10;ORTEGA MILAGROS DESIREE;1040;DADA ART MALBEC 6X750;3431,47;4336;;TRADITIONAL TRADE;Almacen/Despensa;9545,28;ACOSTA FACUNDO;605,55;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 17:39;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179470;0;Lista General;Almacen/Despensa - C;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
173;SARMIENTO 145;El Tío;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071948;Venta;P&P LOGISTICA S.R.L;74814;3;8409,17;10175,09;ROMERA ELISA NATALIA;;18,00%;10;ORTEGA MILAGROS DESIREE;1040;CAZADOR MALBEC 6X750;2803,06;4336;;TRADITIONAL TRADE;Almacen/Despensa;8082,51;ACOSTA FACUNDO;615,3;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;19/8/2026 17:39;;cazador;;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179470;0;Lista General;Almacen/Despensa - C;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2136;SAN MARTIN 338;VILLA CONCEPCION DEL TIO;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071954;Venta;P&P LOGISTICA S.R.L;30129;1;24801,72;30010,08;HERNANDEZ MARTA FLORINDA;;0,00%;10;ORTEGA MILAGROS DESIREE;1040;BAILEYS SALTED CARAMEL 12X750;24801,72;4336;;TRADITIONAL TRADE;Almacen/Despensa;19547,38;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;19/8/2026 17:39;;Baileys;Premium (S);No definido;;;Licores;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179501;0;Lista General;Almacen/Despensa - B;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2136;SAN MARTIN 338;VILLA CONCEPCION DEL TIO;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071954;Venta;P&P LOGISTICA S.R.L;30012;1;23586,23;28539,34;HERNANDEZ MARTA FLORINDA;;0,00%;10;ORTEGA MILAGROS DESIREE;1040;BAILEYS NUEVA BOTELLA 12x750;23586,23;4336;;TRADITIONAL TRADE;Almacen/Despensa;18589,4;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;19/8/2026 17:39;;Baileys;Premium (S);No definido;;;Licores;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179501;0;Lista General;Almacen/Despensa - B;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2136;SAN MARTIN 338;VILLA CONCEPCION DEL TIO;14/8/2026;15/8/2026;13/8/2026;FAC-A0006-00071954;Venta;P&P LOGISTICA S.R.L;42376;6;26604,31;32191,21;HERNANDEZ MARTA FLORINDA;;18,00%;10;ORTEGA MILAGROS DESIREE;1040;DON DAVID RED BLEND 6X 750;4434,05;4336;;TRADITIONAL TRADE;Almacen/Despensa;25570,86;ACOSTA FACUNDO;973,33;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;19/8/2026 17:39;;Don David;Superior;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179501;0;Lista General;Almacen/Despensa - B;14475;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
123;ESTEBAN LARCO 736;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071964;Venta;P&P LOGISTICA S.R.L;74840;3;7273,88;8801,39;"COOPERATIVA DE TAMBEROS, AGRICOLA GANADERA ""EL TRA";;18,00%;10;ORTEGA MILAGROS DESIREE;1050;ALARIS D.COSECHA TINTO 6X750;2424,63;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;6991,32;DELGADO MAYCO JOAQUIN;532,23;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;20/8/2026 07:48;;Alaris;Medio Alto;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179750;0;Lista General;Autoservicio Tradicional - D;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
123;ESTEBAN LARCO 736;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071964;Venta;P&P LOGISTICA S.R.L;80010;6;18967,28;22950,4;"COOPERATIVA DE TAMBEROS, AGRICOLA GANADERA ""EL TRA";;4,00%;10;ORTEGA MILAGROS DESIREE;1050;LOS ARBOLES SEL MALBEC 6X750;3161,21;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;15571,86;DELGADO MAYCO JOAQUIN;131,72;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;20/8/2026 07:48;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179750;0;Lista General;Autoservicio Tradicional - D;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
123;ESTEBAN LARCO 736;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071964;Venta;P&P LOGISTICA S.R.L;74188;6;17031,51;20608,13;"COOPERATIVA DE TAMBEROS, AGRICOLA GANADERA ""EL TRA";;4,00%;10;ORTEGA MILAGROS DESIREE;1050;TRAPICHE ALARIS DULCE COSECHA 6X750;2838,59;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;13975,62;DELGADO MAYCO JOAQUIN;118,27;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;20/8/2026 07:48;;Alaris;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179750;0;Lista General;Autoservicio Tradicional - D;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
123;ESTEBAN LARCO 736;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071964;Venta;P&P LOGISTICA S.R.L;71704;6;17031,51;20608,13;"COOPERATIVA DE TAMBEROS, AGRICOLA GANADERA ""EL TRA";;4,00%;10;ORTEGA MILAGROS DESIREE;1050;TRAPICHE ALARIS MALBEC 6X750;2838,59;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;13982,64;DELGADO MAYCO JOAQUIN;118,27;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;20/8/2026 07:48;;Alaris;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179750;0;Lista General;Autoservicio Tradicional - D;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
3075;SAN MARTIN 400;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071965;Venta;P&P LOGISTICA S.R.L;35105;6;12683,58;15347,13;MARCHISIO PATRICIA PAOLA;;0,00%;10;ORTEGA MILAGROS DESIREE;1050;SMF ICE RED BERRIE LAT 4X6X473;2113,93;4342;;TRADITIONAL TRADE;Kiosco/Maxikiosco;9996,54;DELGADO MAYCO JOAQUIN;0;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;20/8/2026 07:48;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179755;0;Lista General;Kiosco/Maxikiosco - A;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
2414;SAN MARTIN-ESPAÑA 0;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071966;Venta;P&P LOGISTICA S.R.L;30012;5;117931,15;142696,69;RINERO MARIA DE LOS ANGELES;;0,00%;10;ORTEGA MILAGROS DESIREE;1050;BAILEYS NUEVA BOTELLA 12x750;23586,23;4342;;TRADITIONAL TRADE;Almacen/Despensa;92947;DELGADO MAYCO JOAQUIN;0;$;2;GRUPO PEÑAFLOR SA;3,75;0;Contado;20/8/2026 07:48;;Baileys;Premium (S);No definido;;;Licores;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179756;0;Lista General;Almacen/Despensa - A;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2441;SAN MARTIN 61;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071972;Venta;P&P LOGISTICA S.R.L;74210;36;143721,86;178215,11;JAMAR S.R.L.;;6,00%;10;ORTEGA MILAGROS DESIREE;1050;ALMA MORA MALBEC 6X750;3992,27;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;120503,52;DELGADO MAYCO JOAQUIN;254,83;$;2;GRUPO PEÑAFLOR SA;27;0;Contado;20/8/2026 07:48;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179771;0;Lista General;Autoservicio Tradicional - B;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2441;SAN MARTIN 61;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071972;Venta;P&P LOGISTICA S.R.L;74393;6;22768,79;28233,3;JAMAR S.R.L.;;6,00%;10;ORTEGA MILAGROS DESIREE;1050;DADA FMORAS N°1 6X750;3794,8;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;19081,02;DELGADO MAYCO JOAQUIN;242,22;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;20/8/2026 07:48;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179771;0;Lista General;Autoservicio Tradicional - B;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2441;SAN MARTIN 61;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071972;Venta;P&P LOGISTICA S.R.L;41682;12;60995,25;75634,11;JAMAR S.R.L.;;6,00%;10;ORTEGA MILAGROS DESIREE;1050;DON DAVID MALBEC 6X750;5082,94;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;51141,72;DELGADO MAYCO JOAQUIN;324,44;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;20/8/2026 07:48;;Don David;Superior;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179771;0;Lista General;Autoservicio Tradicional - B;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2441;SAN MARTIN 61;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071972;Venta;P&P LOGISTICA S.R.L;74882;12;37144,25;46058,87;JAMAR S.R.L.;;6,00%;10;ORTEGA MILAGROS DESIREE;1050;LOS ARBOLES BCO DULCE 6X750;3095,35;4342;;TRADITIONAL TRADE;Autoservicio Tradicional;31143,72;DELGADO MAYCO JOAQUIN;197,58;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;20/8/2026 07:48;;Los Arboles;Medio Alto;;;;;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179771;0;Lista General;Autoservicio Tradicional - B;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2256;SAN MARTIN Y 25 DE MAYO 25;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071974;Venta;P&P LOGISTICA S.R.L;74210;3;10830,11;13104,43;BECCARINI EDUARDO JORGE;;15,00%;10;ORTEGA MILAGROS DESIREE;1050;ALMA MORA MALBEC 6X750;3610,04;4342;;TRADITIONAL TRADE;Almacen/Despensa;10041,96;DELGADO MAYCO JOAQUIN;637,07;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/8/2026 07:48;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179774;0;Lista General;Almacen/Despensa - A;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2256;SAN MARTIN Y 25 DE MAYO 25;DEVOTO;14/8/2026;15/8/2026;14/8/2026;FAC-A0006-00071974;Venta;P&P LOGISTICA S.R.L;74504;3;10294,4;12456,23;BECCARINI EDUARDO JORGE;;15,00%;10;ORTEGA MILAGROS DESIREE;1050;DADA ART MALBEC 6X750;3431,47;4342;;TRADITIONAL TRADE;Almacen/Despensa;9545,28;DELGADO MAYCO JOAQUIN;605,55;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/8/2026 07:48;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179774;0;Lista General;Almacen/Despensa - A;14483;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
4519;JOSE INGENIEROS 650;PORTEÑA;14/8/2026;18/8/2026;13/8/2026;FAC-A0006-00072000;Venta;P&P LOGISTICA S.R.L;74726;3;13001,91;15732,31;SANCHEZ CLAUDIA ALEJANDRA;;0,00%;4;GRIBAUDO ANGEL;4040;ORIGEN BY TRAPICHE MALBEC 6X750;4333,97;4337;;TRADITIONAL TRADE;Autoservicio Tradicional;10247,4;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 17:32;;Trapiche Reserva;Alto;No definido;-No Definido-;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179713;0;Lista General;Autoservicio Tradicional - D;14477;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
4519;JOSE INGENIEROS 650;PORTEÑA;14/8/2026;18/8/2026;13/8/2026;FAC-A0006-00072000;Venta;P&P LOGISTICA S.R.L;41682;3;16222,14;19628,79;SANCHEZ CLAUDIA ALEJANDRA;;0,00%;4;GRIBAUDO ANGEL;4040;DON DAVID MALBEC 6X750;5407,38;4337;;TRADITIONAL TRADE;Autoservicio Tradicional;12785,43;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 17:32;;Don David;Superior;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179713;0;Lista General;Autoservicio Tradicional - D;14477;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
439;25 DE MAYO 459;FREYRE;14/8/2026;18/8/2026;14/8/2026;FAC-A0006-00072017;Venta;P&P LOGISTICA S.R.L;90105;48;261897,6;324753,02;SUPERVEINTINUEVE S.R.L.;;0,00%;4;GRIBAUDO ANGEL;4050;Cinz. VTH RSO 12X1000;5456,2;4337;;TRADITIONAL TRADE;Autoservicio Tradicional;206413,44;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;19/8/2026 17:32;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179815;0;Lista General;Autoservicio Tradicional - C;14487;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO
439;25 DE MAYO 459;FREYRE;14/8/2026;18/8/2026;14/8/2026;FAC-A0006-00072017;Venta;P&P LOGISTICA S.R.L;42105;6;22170,06;27490,87;SUPERVEINTINUEVE S.R.L.;;0,00%;4;GRIBAUDO ANGEL;4050;ELEMENTOS TORRONTES 6X750 ;3695,01;4337;;TRADITIONAL TRADE;Autoservicio Tradicional;17473,26;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;19/8/2026 17:32;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;179815;0;Lista General;Autoservicio Tradicional - C;14487;14/8/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;35105;6;12683,58;15347,13;CALDERON SOLEDAD DEL CARMEN ;;0,00%;9;SANCHEZ FERNANDO JAVIER;9005;SMF ICE RED BERRIE LAT 4X6X473;2113,93;4333;;TRADITIONAL TRADE;Almacen/Despensa;9996,54;CHOFER VILLA DOLORES BEBIDA;0;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;19/8/2026 16:06;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 10, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;30022;6;41515,04;50233,2;CALDERON SOLEDAD DEL CARMEN ;;5,00%;9;SANCHEZ FERNANDO JAVIER;9005;SMIRNOFF RASPBERRY DO 6X700;6919,17;4333;;TRADITIONAL TRADE;Almacen/Despensa;34441,86;CHOFER VILLA DOLORES BEBIDA;364,17;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;19/8/2026 16:06;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;19;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 10, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;30023;3;39077,49;47283,76;CALDERON SOLEDAD DEL CARMEN ;;0,00%;9;SANCHEZ FERNANDO JAVIER;9005;WHITE HORSE DO 12X750;13025,83;4333;;TRADITIONAL TRADE;Almacen/Despensa;30798,78;CHOFER VILLA DOLORES BEBIDA;0;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 16:06;;White Horse;Standard (S);No definido;;;Whisky;%20,PEÑAFLOR GRUPO OBJETIVO;;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;74210;3;11976,82;14491,95;CALDERON SOLEDAD DEL CARMEN ;;6,00%;9;SANCHEZ FERNANDO JAVIER;9005;ALMA MORA MALBEC 6X750;3992,27;4333;;TRADITIONAL TRADE;Almacen/Despensa;10041,96;CHOFER VILLA DOLORES BEBIDA;254,83;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 16:06;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;74146;3;14806,52;17915,89;CALDERON SOLEDAD DEL CARMEN ;;6,00%;9;SANCHEZ FERNANDO JAVIER;9005;FOND CAVE MALBEC 6X750 ;4935,51;4333;;TRADITIONAL TRADE;Almacen/Despensa;12414,57;CHOFER VILLA DOLORES BEBIDA;315,03;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 16:06;;Fond De Cave;Superior;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;72867;3;20230,12;24478,44;CALDERON SOLEDAD DEL CARMEN ;;6,00%;9;SANCHEZ FERNANDO JAVIER;9005;FOND CAVE RVA MALBEC 6X750;6743,37;4333;;TRADITIONAL TRADE;Almacen/Despensa;16962;CHOFER VILLA DOLORES BEBIDA;430,43;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 16:06;;Fond de Cave Reserva;Premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;70201;3;14806,52;17915,89;CALDERON SOLEDAD DEL CARMEN ;;6,00%;9;SANCHEZ FERNANDO JAVIER;9005;FOND CAVE CABSAU 6X750;4935,51;4333;;TRADITIONAL TRADE;Almacen/Despensa;12414,57;CHOFER VILLA DOLORES BEBIDA;315,03;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;19/8/2026 16:06;;Fond De Cave;Superior;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
8008;PuBLICA S/N-50 MTS DEL PUENTE 218;SAN JAVIER;14/8/2026;13/8/2026;13/8/2026;FAC-A0008-00002766;Venta;P&P LOGISTICA S.R.L;74446;3;15838,08;19164,08;CALDERON SOLEDAD DEL CARMEN ;;6,00%;9;SANCHEZ FERNANDO JAVIER;9005;DADA 7 SWEET  6X750;5279,36;4333;;TRADITIONAL TRADE;Almacen/Despensa;13279,5;CHOFER VILLA DOLORES BEBIDA;336,98;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;19/8/2026 16:06;;Champaña Dada;;;;;Espumantes;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;179448;0;Lista General;Almacen/Despensa - A;14460;14/8/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
